port_id,vsl_id,time_stamp,lat,lon,cog,heading
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 11:20:00,26.47473167,121.4181867,218.7,221.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 11:30:00,26.439825,121.38531,218.4,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 11:40:00,26.40023167,121.3499342,218.0,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 11:50:00,26.36063833,121.3145583,217.6,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 12:00:00,26.30567,121.265305,215.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 12:10:00,26.27481084,121.2375683,216.7,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 12:20:00,26.24395167,121.2098317,218.1,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 12:30:00,26.20479722,121.1740917,219.9666667,218.6666667
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 12:40:00,26.16564278,121.1383517,221.8333333,219.3333333
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 12:50:00,26.12648833,121.1026117,223.7,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 13:00:00,26.09901833,121.0778292,221.5,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 13:10:00,26.07154833,121.0530467,219.3,216.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 13:20:00,26.013085,121.0006517,221.1,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 13:30:00,25.97566,120.9672567,222.1333333,217.3333333
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 13:40:00,25.938235,120.9338617,223.1666667,217.6666667
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 13:50:00,25.90081,120.9004667,224.2,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 14:00:00,25.86000917,120.8630608,221.35,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 14:10:00,25.81920833,120.825655,218.5,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 14:20:00,25.78827,120.7984975,216.15,214.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 14:30:00,25.75733167,120.77134,213.8,211.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 14:40:00,25.71503667,120.7438983,207.8,206.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 14:50:00,25.65906667,120.6980033,216.5,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 15:00:00,25.62490167,120.6668958,217.65,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 15:10:00,25.59073667,120.6357883,218.8,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 15:20:00,25.55218833,120.6007567,220.8,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 15:30:00,25.51030333,120.5634433,218.4,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 15:40:00,25.48118333,120.5371133,215.9,217.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 15:50:00,25.41719833,120.4809833,220.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 16:00:00,25.36720333,120.4377783,220.4,220.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 16:10:00,25.348315,120.4215483,219.4,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 16:20:00,25.306735,120.3857667,219.1,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 16:30:00,25.27699,120.3603217,217.1,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 16:40:00,25.23920667,120.3281567,216.1,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 16:50:00,25.20082833,120.2955467,219.2,219.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 17:00:00,25.13746333,120.237875,223.4,223.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 17:10:00,25.12115,120.2224967,220.9,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 17:20:00,25.08009917,120.18372,218.55,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 17:30:00,25.03904833,120.1449433,216.2,222.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 17:40:00,25.00731333,120.1168433,213.4,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 17:50:00,24.96925667,120.0835533,211.3,218.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 18:00:00,24.93125333,120.0424433,230.2,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 18:10:00,24.88875,119.9806667,237.2,237.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 18:20:00,24.87181167,119.9527867,238.9,239.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 18:30:00,24.846735,119.9125683,231.6,234.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 18:40:00,24.81707167,119.8723967,233.9,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 18:50:00,24.76685167,119.8064333,224.3,231.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 19:00:00,24.744875,119.77934,227.9,228.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 19:10:00,24.70395333,119.73,220.5,228.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 19:20:00,24.680605,119.7028883,225.6,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 19:30:00,24.65190167,119.6670858,228.0,231.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 19:40:00,24.62319833,119.6312833,230.4,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 19:50:00,24.582845,119.578725,224.0,231.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 20:00:00,24.551155,119.5373333,234.6,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 20:10:00,24.516055,119.4915033,233.6,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 20:20:00,24.48289167,119.4475767,231.8,231.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 20:30:00,24.459315,119.4158067,232.3,231.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 20:40:00,24.43573833,119.3840367,232.8,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 20:50:00,24.38758,119.3203567,229.5,231.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 21:00:00,24.35961667,119.2846533,230.2,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 21:10:00,24.32269917,119.2377058,230.25,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 21:20:00,24.28578167,119.1907583,230.3,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 21:30:00,24.26075917,119.1586308,229.3,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 21:40:00,24.23573667,119.1265033,228.3,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 21:50:00,24.18644,119.0626967,231.5,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 22:00:00,24.15437833,119.0202822,231.3666667,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 22:10:00,24.12231667,118.9778678,231.2333333,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 22:20:00,24.090255,118.9354533,231.1,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 22:30:00,24.080905,118.9229217,231.3,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 22:40:00,24.045235,118.87068,232.6,236.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 22:50:00,24.00068667,118.806325,228.7,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 23:00:00,23.96970389,118.7646933,229.8333333,232.3333333
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 23:10:00,23.93872111,118.7230617,230.9666667,232.6666667
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 23:20:00,23.90773833,118.68143,232.1,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 23:30:00,23.88449917,118.6500558,232.15,233.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 23:40:00,23.86126,118.6186817,232.2,234.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-20 23:50:00,23.81348667,118.5540783,230.0,234.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 00:00:00,23.78870833,118.5201058,232.3,234.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 00:10:00,23.76393,118.4861333,234.6,234.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 00:20:00,23.74065167,118.4535967,234.2,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 00:30:00,23.71566167,118.41795,231.9,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 00:40:00,23.68557167,118.37479,229.5,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 00:50:00,23.65450833,118.331805,230.2,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 01:00:00,23.62292833,118.2905067,227.2,228.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 01:10:00,23.59063667,118.2500417,230.3,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 01:20:00,23.5595,118.20926,228.3,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 01:30:00,23.52964333,118.1686117,233.0,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 01:40:00,23.49871167,118.1262083,230.9,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 01:50:00,23.46956167,118.0870367,232.2,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 02:00:00,23.439315,118.0463233,230.0,231.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 02:10:00,23.41022167,118.0063117,232.3,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 02:20:00,23.38073333,117.965845,229.5,229.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 02:30:00,23.35152,117.9252483,229.1,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 02:40:00,23.32440333,117.8848833,234.1,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 02:50:00,23.297315,117.8441083,236.8,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 03:00:00,23.27021,117.803235,233.1,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 03:10:00,23.24296,117.7624433,231.6,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 03:20:00,23.21534667,117.7211133,236.0,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 03:30:00,23.188305,117.680755,233.8,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 03:40:00,23.16029667,117.6388367,234.2,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 03:50:00,23.13326833,117.59845,231.9,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 04:00:00,23.10555667,117.5565983,239.2,236.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 04:10:00,23.080195,117.5143433,236.1,234.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 04:20:00,23.05289333,117.474465,233.0,229.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 04:30:00,23.01827,117.42771,229.2,229.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 04:40:00,22.99459,117.3958367,230.8,230.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 04:50:00,22.96038833,117.3491433,228.8,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 05:00:00,22.935625,117.31452,233.3,232.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 05:10:00,22.90769667,117.2745267,235.3,233.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 05:20:00,22.86434167,117.21363,226.2,228.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 05:30:00,22.83540417,117.1713367,231.2,231.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 05:40:00,22.80646667,117.1290433,236.2,235.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 05:50:00,22.78929,117.10141,237.4,235.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 06:00:00,22.75964,117.0304133,248.1,248.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 06:10:00,22.75333,117.0139583,248.3,247.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 06:20:00,22.72390833,116.9423783,243.3,242.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 06:30:00,22.70777778,116.8998261,245.4666667,244.6666667
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 06:40:00,22.69164722,116.8572739,247.6333333,247.3333333
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 06:50:00,22.67551667,116.8147217,249.8,250.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 07:00:00,22.66005833,116.7694475,251.6,249.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 07:10:00,22.6446,116.7241733,253.4,249.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 07:20:00,22.62667833,116.67208,250.2,249.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 07:30:00,22.61342333,116.633745,250.1,249.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 07:40:00,22.5958675,116.5830292,249.55,249.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 07:50:00,22.57831167,116.5323133,249.0,249.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 08:00:00,22.56551167,116.49446,254.7,256.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 08:10:00,22.54637167,116.424115,249.6,249.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 08:20:00,22.52236167,116.364515,243.9,243.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 08:30:00,22.51884,116.3568767,244.0,243.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 08:40:00,22.50204944,116.3105128,246.2333333,245.6666667
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 08:50:00,22.48525889,116.2641489,248.4666667,248.3333333
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 09:00:00,22.46846833,116.217785,250.7,251.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 09:10:00,22.445445,116.1472417,256.3,259.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 09:20:00,22.43503,116.1040317,253.4,254.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 09:30:00,22.42122389,116.0588456,251.9666667,252.6666667
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 09:40:00,22.40741778,116.0136594,250.5333333,251.3333333
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 09:50:00,22.39361167,115.9684733,249.1,250.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 10:00:00,22.373225,115.910425,245.2,245.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 10:10:00,22.35283833,115.8523767,241.3,240.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 10:20:00,22.33617583,115.8201108,243.45,240.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 10:30:00,22.31951333,115.787845,245.6,241.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 10:40:00,22.29319083,115.735845,243.05,240.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 10:50:00,22.26686833,115.683845,240.5,240.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 11:00:00,22.242795,115.6321317,240.8,242.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 11:10:00,22.22533333,115.5943767,250.6,254.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 11:20:00,22.219305,115.5613483,255.7,262.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 11:30:00,22.21098833,115.5169133,255.1,257.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 11:40:00,22.19984416,115.4523658,256.25,258.5
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 11:50:00,22.1887,115.3878183,257.4,260.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 12:00:00,22.18326167,115.3561983,257.6,260.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 12:10:00,22.181075,115.3116992,261.3,264.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 12:20:00,22.17888833,115.2672,265.0,268.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 12:30:00,22.17630167,115.2094867,268.7,270.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 12:40:00,22.17632333,115.15744,269.2,268.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 12:50:00,22.17462333,115.1100117,269.1,269.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 13:00:00,22.176475,115.02444,273.5,273.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 13:10:00,22.17665167,114.998085,268.5,268.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 13:20:00,22.17525667,114.9653533,266.4,266.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 13:30:00,22.171765,114.915425,264.6,268.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 13:40:00,22.16916667,114.86527,269.3,270.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 13:50:00,22.17042167,114.8163733,271.9,274.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 14:00:00,22.17292833,114.76513,273.8,274.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 14:10:00,22.17277,114.71324,268.2,269.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 14:20:00,22.16949167,114.66984,261.9,264.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 14:30:00,22.15968833,114.6160783,258.0,260.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 14:40:00,22.15314,114.5837417,256.9,260.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 14:50:00,22.14500167,114.543615,256.6,260.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 15:00:00,22.13877833,114.5128217,257.1,259.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 15:10:00,22.13402,114.4859817,260.2,263.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 15:20:00,22.13138667,114.43951,269.8,272.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 15:30:00,22.13002833,114.40283,266.3,268.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 15:40:00,22.12919,114.3659783,269.3,272.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 15:50:00,22.1296,114.3333583,271.2,273.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 16:00:00,22.130265,114.3051633,271.2,274.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 16:10:00,22.131215,114.2829067,275.4,279.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 16:20:00,22.13575167,114.252645,291.3,296.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 16:30:00,22.14744167,114.232945,309.9,311.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 16:40:00,22.16286667,114.2141983,314.0,315.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 16:50:00,22.18163167,114.19635,325.9,327.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 17:00:00,22.19684667,114.1861617,326.7,325.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 17:10:00,22.20433667,114.1809467,328.2,320.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 17:20:00,22.21252,114.1722733,311.9,310.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 17:30:00,22.228135,114.15051,307.6,308.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 17:40:00,22.25231333,114.1237617,327.7,328.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 17:50:00,22.29246667,114.099995,339.5,341.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 18:00:00,22.31693667,114.1050717,55.4,53.0
HKHKG,316746b5-6a35-3621-a5e8-499422c7e514,2024-11-21 18:10:00,22.32956333,114.1192817,15.8,15.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 15:50:00,35.05972833,129.1294283,120.6,114.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 16:00:00,35.06337167,129.1543317,74.0,77.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 16:10:00,35.07643,129.208015,73.6,77.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 16:20:00,35.08995,129.269085,74.7,77.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 16:30:00,35.10837667,129.3425617,71.8,75.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 16:40:00,35.11698167,129.375555,72.0,75.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 16:50:00,35.1424,129.4755583,75.5,80.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 17:00:00,35.15524,129.53724,78.0,80.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 17:10:00,35.160535,129.5711125,79.8,84.5
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 17:20:00,35.16583,129.604985,81.6,89.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 17:30:00,35.17475333,129.662015,73.8,74.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 17:40:00,35.18716667,129.7127417,73.6,75.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 17:50:00,35.20376,129.78086,73.6,74.5
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 18:00:00,35.22035333,129.8489783,73.6,74.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 18:10:00,35.23396,129.9053733,75.1,75.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 18:20:00,35.24315167,129.947515,76.6,76.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 18:30:00,35.25110333,129.985315,75.7,74.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 18:40:00,35.26268417,130.0407617,75.6,74.5
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 18:50:00,35.274265,130.0962083,75.5,75.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 19:00:00,35.2926,130.185415,77.7,76.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 19:10:00,35.299585,130.221975,78.4,76.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 19:20:00,35.30757333,130.2633283,77.0,75.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 19:30:00,35.31460833,130.3001517,77.1,75.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 19:40:00,35.32857833,130.36695,74.2,72.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 19:50:00,35.34254833,130.4337483,71.3,69.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 20:00:00,35.35571083,130.4831475,72.05,69.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 20:10:00,35.36887333,130.5325467,72.8,69.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 20:20:00,35.37951167,130.5719517,69.9,69.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 20:30:00,35.395475,130.6312483,71.9,69.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 20:40:00,35.40193667,130.6556,70.3,70.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 20:50:00,35.42140167,130.72943,72.4,70.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 21:00:00,35.43192167,130.7686433,70.5,71.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 21:10:00,35.44413167,130.8139367,70.0,70.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 21:20:00,35.459585,130.8742917,74.5,70.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 21:30:00,35.47171583,130.923605,73.1,70.0
JPKIJ,193342ef-09db-3821-b67f-c4c0fa27418e,2024-12-06 21:40:00,35.48384667,130.9729183,71.7,70.0
